Car ID,Train Name,Seq Number,Car Length Feet,Outbound Block
31421,Train28_52820,7,68,ORD
31422,Train28_52820,8,68,ORD
31423,Train28_52820,9,68,ORD
31424,Train28_52820,10,68,ORD
31425,Train28_52820,11,68,ORD
31426,Train28_52820,12,68,ORD
31427,Train28_52820,13,68,ORD
31428,Train28_52820,14,73,ORD
31429,Train28_52820,15,58,PHX
31430,Train28_52820,16,58,JFK
31431,Train28_52820,17,60,JFK
31432,Train28_52820,18,60,JFK
31433,Train28_52820,19,60,JFK
31434,Train28_52820,20,63,PHX
31435,Train28_52820,21,63,OAK
31436,Train28_52820,22,63,OAK
31437,Train28_52820,23,63,PHX
31438,Train28_52820,24,63,OAK
31439,Train28_52820,25,60,OAK
31440,Train28_52820,26,60,OAK
31441,Train28_52820,27,60,OAK
31442,Train28_52820,28,63,OAK
31443,Train28_52820,29,57,SAT
31444,Train28_52820,30,63,OAK
31445,Train28_52820,31,63,OAK
31446,Train28_52820,32,63,OAK
31447,Train28_52820,33,63,OAK
31448,Train28_52820,34,63,OAK
31449,Train28_52820,35,63,PHX
31450,Train28_52820,36,63,OAK
31451,Train28_52820,37,58,OAK
31452,Train28_52820,38,58,OAK
31453,Train28_52820,39,65,OAK
31454,Train28_52820,40,60,OAK
31455,Train28_52820,41,56,SAT
31456,Train28_52820,42,56,SAT
31457,Train28_52820,43,58,PHX
31458,Train28_52820,44,58,JFK
31459,Train28_52820,45,58,BWI
31460,Train28_52820,46,58,OAK
31461,Train28_52820,47,58,SMF
31462,Train28_52820,48,58,PHX
31463,Train28_52820,49,58,SLC
31464,Train28_52820,50,58,OAK
31465,Train28_52820,51,60,BWI
31466,Train28_52820,52,61,OAK
31467,Train28_52820,53,53,LUY
31468,Train28_52820,54,53,JFK
31469,Train28_52820,55,80,SAT
31470,Train28_52820,56,56,SJC
31471,Train28_52820,57,44,FLL
31472,Train28_52820,58,54,BWI
31473,Train28_52820,59,58,SJC
31474,Train28_52820,60,58,JFK
31475,Train28_52820,61,58,JFK
31476,Train28_52820,62,58,JFK
31477,Train28_52820,63,58,SMF
31478,Train28_52820,64,58,BWI
31479,Train28_52820,65,58,JFK
31480,Train28_52820,66,58,PHX
31481,Train28_52820,67,58,JFK
31482,Train28_52820,68,58,JFK
31483,Train28_52820,69,58,JFK
31484,Train28_52820,70,58,PHX
31485,Train28_52820,71,55,JFK
31486,Train28_52820,72,55,JFK
31487,Train28_52820,73,58,OAK
31488,Train28_52820,74,58,OAK
31489,Train28_52820,75,60,PHX
31490,Train28_52820,76,57,CLT
31491,Train28_52820,77,62,PHX
31492,Train28_52820,78,60,SNA
31493,Train28_52820,79,60,JFK
31494,Train28_52820,80,61,PHX
31495,Train28_52820,81,60,ORD
31496,Train28_52820,82,60,ORD
31497,Train28_52820,83,60,SNA
31498,Train28_52820,84,51,DEN
31499,Train28_52820,85,60,SNA
31500,Train28_52820,86,60,SNA
31501,Train28_52820,87,60,SNA
31502,Train28_52820,88,70,JFK
31503,Train28_52820,89,60,ORD
31504,Train28_52820,90,60,SNA
31505,Train28_52820,91,60,SNA
31506,Train28_52820,92,60,SNA
31507,Train28_52820,93,67,PHX
31508,Train28_52820,94,67,PHX
31509,Train28_52820,95,60,BNA
31510,Train28_52820,96,68,SLC
31511,Train28_52820,97,60,SNA
31512,Train28_52820,98,60,SNA
31513,Train28_52820,99,92,JFK
31514,Train28_52820,100,60,BWI
31515,Train28_52820,101,51,DEN
31516,Train28_52820,102,58,JFK
31517,Train28_52820,103,58,JFK
31518,Train28_52820,104,80,SAT
31519,Train28_52820,105,60,JFK
31520,Train28_54549,1,58,PHX
31521,Train28_54549,2,58,PHX
31522,Train28_54549,3,68,ORD
31523,Train28_54549,4,68,ORD
31524,Train28_54549,5,68,ORD
31525,Train28_54549,6,68,ORD
31526,Train28_54549,7,68,ORD
31527,Train28_54549,8,73,ORD
31528,Train28_54549,9,73,ORD
31529,Train28_54549,10,68,ORD
31530,Train28_54549,11,73,ORD
31531,Train28_54549,12,73,ORD
31532,Train28_54549,13,73,ORD
31533,Train28_54549,14,57,SAT
31534,Train28_54549,15,58,SLC
31535,Train28_54549,16,58,JFK
31536,Train28_54549,17,58,SLC
31537,Train28_54549,18,70,PHX
31538,Train28_54549,19,70,PHX
31539,Train28_54549,20,70,PHX
31540,Train28_54549,21,58,PHX
31541,Train28_54549,22,60,PHX
31542,Train28_54549,23,63,PHX
31543,Train28_54549,24,63,PHX
31544,Train28_54549,25,63,PHX
31545,Train28_54549,26,56,RDU
31546,Train28_54549,27,70,PHX
31547,Train28_54549,28,62,PHX
31548,Train28_54549,29,62,OAK
31549,Train28_54549,30,62,OAK
31550,Train28_54549,31,63,OAK
31551,Train28_54549,32,63,PHX
31552,Train28_54549,33,63,OAK
31553,Train28_54549,34,63,PHX
31554,Train28_54549,35,58,BWI
31555,Train28_54549,36,58,PHX
31556,Train28_54549,37,57,PHX
31557,Train28_54549,38,58,SMF
31558,Train28_54549,39,58,BWI
31559,Train28_54549,40,59,PHX
31560,Train28_54549,41,55,JFK
31561,Train28_54549,42,55,JFK
31562,Train28_54549,43,59,PHX
31563,Train28_54549,44,61,PHX
31564,Train28_54549,45,57,SLC
31565,Train28_54549,46,95,PHX
31566,Train28_54549,47,44,FLL
31567,Train28_54549,48,57,JFK
31568,Train28_54549,49,54,BWI
31569,Train28_54549,50,54,BWI
31570,Train28_54549,51,54,BWI
31571,Train28_54549,52,51,PHX
31572,Train28_54549,53,55,PHX
31573,Train28_54549,54,60,PHX
31574,Train28_54549,55,60,OAK
31575,Train28_54549,56,58,MDW
31576,Train28_54549,57,58,PHX
31577,Train28_54549,58,58,PHX
31578,Train28_54549,59,58,JFK
31579,Train28_54549,60,58,JFK
31580,Train28_54549,61,58,JFK
31581,Train28_54549,62,58,BWI
31582,Train28_54549,63,58,BWI
31583,Train28_54549,64,58,JFK
31584,Train28_54549,65,58,PHX
31585,Train28_54549,66,58,JFK
31586,Train28_54549,67,58,JFK
31587,Train28_54549,68,58,PHX
31588,Train28_54549,69,58,JFK
31589,Train28_54549,70,58,PHX
31590,Train28_54549,71,58,JFK
31591,Train28_54549,72,58,BWI
31592,Train28_54549,73,58,PHX
31593,Train28_54549,74,55,JFK
31594,Train28_54549,75,58,SLC
31595,Train28_54549,76,58,JFK
31596,Train28_54549,77,60,SNA
31597,Train28_54549,78,60,SNA
31598,Train28_54549,79,60,SNA
31599,Train28_54549,80,60,SNA
31600,Train28_54549,81,60,SNA
31601,Train28_54549,82,60,SNA
31602,Train28_54549,83,60,SNA
31603,Train28_54549,84,55,BWI
31604,Train28_54549,85,55,BWI
31605,Train28_54549,86,55,SNA
31606,Train28_54549,87,62,PHX
31607,Train28_55747,1,65,YVR
31608,Train28_55747,2,68,YYZ
31609,Train28_55747,3,68,YVR
31610,Train28_55747,4,72,YYZ
31611,Train28_55747,5,72,YYZ
31612,Train28_55747,6,58,OAK
31613,Train28_55747,7,70,YVR
31614,Train28_55747,8,70,YVR
31615,Train28_55747,9,65,ORD
31616,Train28_55747,10,68,ORD
31617,Train28_55747,11,68,ORD
31618,Train28_55747,12,68,ORD
31619,Train28_55747,13,68,ORD
31620,Train28_55747,14,73,ORD
31621,Train28_55747,15,73,ORD
31622,Train28_55747,16,73,ORD
31623,Train28_55747,17,68,ORD
31624,Train28_55747,18,68,ORD
31625,Train28_55747,19,73,ORD
31626,Train28_55747,20,57,YVR
31627,Train28_55747,21,58,BWI
31628,Train28_55747,22,55,SAT
31629,Train28_55747,23,56,RDU
31630,Train28_55747,24,65,BWI
31631,Train28_55747,25,65,JFK
31632,Train28_55747,26,56,SAT
31633,Train28_55747,27,56,SAT
31634,Train28_55747,28,56,SAT
31635,Train28_55747,29,56,SJC
31636,Train28_55747,30,58,YVR
31637,Train28_55747,31,55,ORD
31638,Train28_55747,32,55,ORD
31639,Train28_55747,33,55,ORD
31640,Train28_55747,34,55,JFK
31641,Train28_55747,35,55,JFK
31642,Train28_55747,36,55,JFK
31643,Train28_55747,37,55,ORD
31644,Train28_55747,38,55,ORD
31645,Train28_55747,39,55,JFK
31646,Train28_55747,40,55,JFK
31647,Train28_55747,41,80,SAT
31648,Train28_55747,42,59,SLC
31649,Train28_55747,43,58,DEN
31650,Train28_55747,44,58,DEN
31651,Train28_55747,45,55,SAT
31652,Train28_55747,46,55,SAT
31653,Train28_55747,47,55,ORD
31654,Train28_55747,48,55,ORD
31655,Train28_55747,49,58,JFK
31656,Train28_55747,50,58,JFK
31657,Train28_55747,51,58,JFK
31658,Train28_55747,52,58,JFK
31659,Train28_55747,53,58,BWI
31660,Train28_55747,54,58,JFK
31661,Train28_55747,55,55,JFK
31662,Train28_55747,56,58,JFK
31663,Train28_55747,57,60,JFK
31664,Train28_55747,58,57,MEM
31665,Train28_55747,59,73,YVR
31666,Train28_55747,60,65,JFK
31667,Train28_55747,61,60,ORD
31668,Train28_55747,62,60,SNA
31669,Train28_55747,63,60,ORD
31670,Train28_55747,64,60,ORD
31671,Train28_55747,65,60,SNA
31672,Train28_55747,66,67,JFK
31673,Train28_55747,67,68,JFK
31674,Train28_55747,68,68,JFK
31675,Train28_55747,69,60,ORD
31676,Train28_55747,70,60,ORD
31677,Train28_55747,71,60,JFK
31678,Train28_55747,72,68,YYZ
31679,Train28_55747,73,68,YYZ
31680,Train28_55747,74,68,YYZ
31681,Train28_57237,1,55,SAT
31682,Train28_57237,2,66,DFW
31683,Train28_57237,3,54,SAT
31684,Train28_57237,4,57,SAT
31685,Train28_57237,5,68,ORD
31686,Train28_57237,6,53,ONT
31687,Train28_57237,7,57,YYZ
31688,Train28_57237,8,57,YYZ
31689,Train28_57237,9,58,DFW
31690,Train28_57237,10,56,SAT
31691,Train28_57237,11,57,SAT
31692,Train28_57237,12,58,JFK
31693,Train28_57237,13,66,DFW
31694,Train28_57237,14,66,JFK
31695,Train28_57237,15,66,JFK
31696,Train28_57237,16,66,DFW
31697,Train28_57237,17,58,BWI
31698,Train28_57237,18,60,JFK
31699,Train28_57237,19,60,PHX
31700,Train28_57237,20,60,BWI
31701,Train28_57237,21,67,JFK
31702,Train28_57237,22,53,DEN
31703,Train28_57237,23,60,BWI
31704,Train28_57237,24,63,PHX
31705,Train28_57237,25,63,PHX
31706,Train28_57237,26,63,OAK
31707,Train28_57237,27,63,PHX
31708,Train28_57237,28,63,PHX
31709,Train28_57237,29,81,SAT
31710,Train28_57237,30,62,OAK
31711,Train28_57237,31,63,OAK
31712,Train28_57237,32,63,OAK
31713,Train28_57237,33,63,PHX
31714,Train28_57237,34,63,OAK
31715,Train28_57237,35,63,OAK
31716,Train28_57237,36,55,SAT
31717,Train28_57237,37,60,BWI
31718,Train28_57237,38,64,SAT
31719,Train28_57237,39,58,DTW
31720,Train28_57237,40,58,DTW
31721,Train28_57237,41,66,DFW
31722,Train28_57237,42,58,SJC
31723,Train28_57237,43,65,OAK
31724,Train28_57237,44,55,JFK
31725,Train28_57237,45,55,JFK
31726,Train28_57237,46,66,JFK
31727,Train28_57237,47,60,BWI
31728,Train28_57237,48,60,BWI
31729,Train28_57237,49,60,BWI
31730,Train28_57237,50,57,JFK
31731,Train28_57237,51,80,SAT
31732,Train28_57237,52,52,BWI
31733,Train28_57237,53,53,ONT
31734,Train28_57237,54,58,JFK
31735,Train28_57237,55,58,DTW
31736,Train28_57237,56,58,JFK
31737,Train28_57237,57,58,JFK
31738,Train28_57237,58,58,SLC
31739,Train28_57237,59,58,JFK
31740,Train28_57237,60,58,SMF
31741,Train28_57237,61,58,SMF
31742,Train28_57237,62,58,JFK
31743,Train28_57237,63,58,JFK
31744,Train28_57237,64,58,JFK
31745,Train28_57237,65,58,JFK
31746,Train28_57237,66,58,SLC
31747,Train28_57237,67,58,SLC
31748,Train28_57237,68,94,JFK
31749,Train28_57237,69,55,JFK
31750,Train28_57237,70,55,JFK
31751,Train28_57237,71,57,YVR
31752,Train28_57237,72,60,BWI
31753,Train28_57237,73,58,BWI
31754,Train28_57237,74,58,BWI
31755,Train28_57237,75,60,SNA
31756,Train28_57237,76,60,SAT
31757,Train28_57237,77,60,SLC
31758,Train28_57237,78,60,BWI
31759,Train28_57237,79,60,SLC
31760,Train28_57237,80,60,SNA
31761,Train28_57237,81,60,SNA
31762,Train28_57237,82,60,SNA
31763,Train28_57237,83,60,SNA
31764,Train28_57237,84,60,SNA
31765,Train28_57237,85,60,SNA
31766,Train28_57237,86,60,SNA
31767,Train28_57237,87,60,SNA
31768,Train28_57237,88,60,SNA
31769,Train28_57237,89,60,SNA
31770,Train28_57237,90,60,SNA
31771,Train28_57237,91,60,SNA
31772,Train28_57237,92,60,SNA
31773,Train28_57237,93,55,BWI
31774,Train28_57237,94,60,SNA
31775,Train28_57237,95,60,SNA
31776,Train28_57237,96,60,SNA
31777,Train28_57237,97,60,SNA
31778,Train28_57237,98,60,SNA
31779,Train28_57237,99,55,BWI
31780,Train28_57237,100,60,JFK
31781,Train28_57237,101,60,JFK
31782,Train28_57237,102,60,JFK
31783,Train28_57237,103,80,BWI
31784,Train28_57237,104,60,BWI
31785,Train28_57237,105,60,BWI
31786,Train28_57237,106,59,BWI
31787,Train28_57237,107,59,BWI
31788,Train28_57237,108,94,JFK
31789,Train28_58596,1,53,SLC
31790,Train28_58596,2,58,BWI
31791,Train28_58596,3,58,SJC
31792,Train28_58596,4,53,SAT
31793,Train28_58596,5,58,SLC
31794,Train28_58596,6,58,SMF
31795,Train28_58596,7,59,SAT
31796,Train28_58596,8,53,SLC
31797,Train28_58596,9,58,PHX
31798,Train28_58596,10,68,ORD
31799,Train28_58596,11,73,ORD
31800,Train28_58596,12,68,ORD
31801,Train28_58596,13,68,ORD
31802,Train28_58596,14,68,ORD
31803,Train28_58596,15,68,ORD
31804,Train28_58596,16,60,JFK
31805,Train28_58596,17,73,ORD
31806,Train28_58596,18,54,SMF
31807,Train28_58596,19,58,OAK
31808,Train28_58596,20,70,SMF
31809,Train28_58596,21,70,SAT
31810,Train28_58596,22,70,PHX
31811,Train28_58596,23,70,PHX
31812,Train28_58596,24,70,PHX
31813,Train28_58596,25,57,SAT
31814,Train28_58596,26,50,DEN
31815,Train28_58596,27,67,SAT
31816,Train28_58596,28,70,RDU
31817,Train28_58596,29,64,ANC
31818,Train28_58596,30,64,BWI
31819,Train28_58596,31,56,SMF
31820,Train28_58596,32,58,JFK
31821,Train28_58596,33,58,SMF
31822,Train28_58596,34,56,SAT
31823,Train28_58596,35,56,SMF
31824,Train28_58596,36,54,JFK
31825,Train28_58596,37,55,JFK
31826,Train28_58596,38,55,JFK
31827,Train28_58596,39,55,JFK
31828,Train28_58596,40,55,JFK
31829,Train28_58596,41,57,JFK
31830,Train28_58596,42,57,SLC
31831,Train28_58596,43,58,JFK
31832,Train28_58596,44,49,PHX
31833,Train28_58596,45,57,SLC
31834,Train28_58596,46,53,JFK
31835,Train28_58596,47,68,SMF
31836,Train28_58596,48,42,SNA
31837,Train28_58596,49,95,SMF
31838,Train28_58596,50,44,FLL
31839,Train28_58596,51,58,PHX
31840,Train28_58596,52,55,RDU
31841,Train28_58596,53,55,SAT
31842,Train28_58596,54,55,SAT
31843,Train28_58596,55,55,JFK
31844,Train28_58596,56,59,SAT
31845,Train28_58596,57,57,JFK
31846,Train28_58596,58,58,BWI
31847,Train28_58596,59,58,ORD
31848,Train28_58596,60,58,SLC
31849,Train28_58596,61,58,ORD
31850,Train28_58596,62,58,ORD
31851,Train28_58596,63,58,JFK
31852,Train28_58596,64,58,BWI
31853,Train28_58596,65,58,PHX
31854,Train28_58596,66,55,JFK
31855,Train28_58596,67,55,JFK
31856,Train28_58596,68,55,PHX
31857,Train28_58596,69,60,SNA
31858,Train28_58596,70,48,ORD
31859,Train28_58596,71,68,JFK
31860,Train28_58596,72,57,FLL
31861,Train28_58596,73,57,RDU
31862,Train28_58596,74,57,FLL
31863,Train28_58596,75,58,FLL
31864,Train28_58596,76,58,FLL
31865,Train28_58596,77,68,SAT
31866,Train28_58596,78,68,JFK
31867,Train28_58596,79,49,PHX
31868,Train28_58596,80,68,JFK
31869,Train28_58596,81,70,RDU
31870,Train28_58596,82,70,SAT
31871,Train28_58596,83,38,ORD
31872,Train28_58596,84,38,ORD
31873,Train28_58596,85,40,ORD
31874,Train28_59729,1,58,SMF
31875,Train28_59729,2,58,JFK
31876,Train28_59729,3,55,JFK
31877,Train28_59729,4,55,JFK
31878,Train28_59729,5,55,JFK
31879,Train28_59729,6,44,SNA
31880,Train28_59729,7,44,SNA
31881,Train28_59729,8,59,ORD
31882,Train28_59729,9,58,BWI
31883,Train28_59729,10,58,BWI
31884,Train28_59729,11,58,ORD
31885,Train28_59729,12,58,BWI
31886,Train28_59729,13,58,BWI
31887,Train28_59729,14,58,BWI
31888,Train28_59729,15,58,ORD
31889,Train28_59729,16,58,BWI
31890,Train28_59729,17,58,BWI
31891,Train28_59729,18,58,PHX
31892,Train28_59729,19,58,ORD
31893,Train28_59729,20,58,BWI
31894,Train28_59729,21,55,JFK
31895,Train29_425,1,56,EWR
31896,Train29_425,2,56,EWR
31897,Train29_425,3,65,LGA
31898,Train29_425,4,65,LGA
31899,Train29_425,5,65,LGA
31900,Train29_425,6,51,MDW
31901,Train29_425,7,66,DEN
31902,Train29_425,8,60,MIA
31903,Train29_425,9,60,LGA
31904,Train29_425,10,57,ORD
31905,Train29_425,11,65,SNA
31906,Train29_425,12,65,SNA
31907,Train29_425,13,65,SNA
31908,Train29_425,14,47,CLE
31909,Train29_425,15,65,SNA
31910,Train29_425,16,49,CLE
31911,Train29_425,17,49,CLE
31912,Train29_425,18,60,LGA
31913,Train29_425,19,68,MEM
31914,Train29_425,20,55,DEN
31915,Train29_425,21,95,MDW
31916,Train29_425,22,56,ORD
31917,Train29_425,23,95,MDW
31918,Train29_425,24,59,SJC
31919,Train29_425,25,63,EWR
31920,Train29_425,26,50,DEN
31921,Train29_425,27,51,DEN
31922,Train29_425,28,60,EWR
31923,Train29_425,29,58,BOS
31924,Train29_425,30,58,BOS
31925,Train29_425,31,57,ONT
31926,Train29_425,32,57,SNA
31927,Train29_425,33,57,SNA
31928,Train29_425,34,55,ORD
31929,Train29_425,35,59,MIA
31930,Train29_425,36,60,MIA
31931,Train29_425,37,57,ONT
31932,Train29_425,38,56,SNA
31933,Train29_425,39,56,SNA
31934,Train29_425,40,56,SNA
31935,Train29_425,41,56,ONT
31936,Train29_425,42,57,ONT
31937,Train29_425,43,57,SNA
31938,Train29_425,44,57,DTW
31939,Train29_425,45,57,MEM
31940,Train29_425,46,57,DTW
31941,Train29_425,47,49,EWR
31942,Train29_425,48,55,EWR
31943,Train29_425,49,51,SNA
31944,Train29_425,50,60,EWR
31945,Train29_425,51,55,EWR
31946,Train29_425,52,57,SNA
31947,Train29_425,53,57,SNA
31948,Train29_425,54,57,DTW
31949,Train29_425,55,57,CLE
31950,Train29_425,56,57,ONT
31951,Train29_425,57,57,DTW
31952,Train29_425,58,57,MEM
31953,Train29_425,59,57,DTW
31954,Train29_425,60,57,MEM
31955,Train29_425,61,57,MEM
31956,Train29_425,62,71,OAK
31957,Train29_425,63,58,EWR
31958,Train29_425,64,80,DFW
31959,Train29_1939,1,69,DFW
31960,Train29_1939,2,42,ATL
31961,Train29_1939,3,69,DFW
31962,Train29_1939,4,69,DFW
31963,Train29_1939,5,69,DFW
31964,Train29_1939,6,61,EWR
31965,Train29_1939,7,51,PHX
31966,Train29_1939,8,56,BNA
31967,Train29_1939,9,53,MEM
31968,Train29_1939,10,59,JFK
31969,Train29_1939,11,42,ORD
31970,Train29_1939,12,42,ORD
31971,Train29_1939,13,59,DTW
31972,Train29_1939,14,58,YYZ
31973,Train29_1939,15,65,BWI
31974,Train29_1939,16,59,JFK
31975,Train29_1939,17,44,LGA
31976,Train29_1939,18,44,OAK
31977,Train29_1939,19,60,CLE
31978,Train29_1939,20,67,DTW
31979,Train29_1939,21,61,EWR
31980,Train29_1939,22,61,CLE
31981,Train29_1939,23,56,DEN
31982,Train29_1939,24,60,LGA
31983,Train29_1939,25,55,DEN
31984,Train29_1939,26,55,ORD
31985,Train29_1939,27,46,SAN
31986,Train29_1939,28,65,ORD
31987,Train29_1939,29,60,EWR
31988,Train29_1939,30,76,DFW
31989,Train29_1939,31,76,DFW
31990,Train29_1939,32,76,DFW
31991,Train29_1939,33,56,PHX
31992,Train29_1939,34,56,BNA
31993,Train29_1939,35,53,MEM
31994,Train29_1939,36,60,ORD
31995,Train29_1939,37,55,DEN
31996,Train29_1939,38,68,EWR
31997,Train29_1939,39,68,EWR
31998,Train29_1939,40,45,SNA
31999,Train29_1939,41,60,EWR
32000,Train29_1939,42,65,LGA
32001,Train29_1939,43,60,AUS
32002,Train29_1939,44,57,MEM
32003,Train29_1939,45,56,SNA
32004,Train29_1939,46,57,SNA
32005,Train29_1939,47,57,DTW
32006,Train29_1939,48,57,DTW
32007,Train29_1939,49,68,LGA
32008,Train29_1939,50,70,DTW
32009,Train29_1939,51,70,DTW
32010,Train29_1939,52,70,DTW
32011,Train29_1939,53,70,DTW
32012,Train29_1939,54,60,LGA
32013,Train29_1939,55,49,EWR
32014,Train29_1939,56,55,JFK
32015,Train29_1939,57,55,EWR
32016,Train29_1939,58,57,SNA
32017,Train29_1939,59,57,DTW
32018,Train29_1939,60,57,SNA
32019,Train29_1939,61,57,MEM
32020,Train29_1939,62,57,MEM
32021,Train29_1939,63,69,SMF
32022,Train29_1939,64,80,SMF
32023,Train29_1939,65,81,SMF
32024,Train29_1939,66,80,YYZ
32025,Train29_1939,67,69,DFW
32026,Train29_3245,1,69,DFW
32027,Train29_3245,2,69,DFW
32028,Train29_3245,3,69,DFW
32029,Train29_3245,4,69,DFW
32030,Train29_3245,5,69,DFW
32031,Train29_3245,6,69,DFW
32032,Train29_3245,7,65,YYZ
32033,Train29_3245,8,68,YYZ
32034,Train29_3245,9,57,ANC
32035,Train29_3245,10,81,DFW
32036,Train29_3245,11,65,LGA
32037,Train29_3245,12,68,LGA
32038,Train29_3245,13,59,JFK
32039,Train29_3245,14,60,SNA
32040,Train29_3245,15,60,SNA
32041,Train29_3245,16,58,SMF
32042,Train29_3245,17,65,BWI
32043,Train29_3245,18,59,JFK
32044,Train29_3245,19,59,CLE
32045,Train29_3245,20,67,SAN
32046,Train29_3245,21,55,OAK
32047,Train29_3245,22,65,SNA
32048,Train29_3245,23,65,SNA
32049,Train29_3245,24,65,SNA
32050,Train29_3245,25,65,SNA
32051,Train29_3245,26,65,SNA
32052,Train29_3245,27,65,SNA
32053,Train29_3245,28,65,LGA
32054,Train29_3245,29,65,RDU
32055,Train29_3245,30,58,BOS
32056,Train29_3245,31,61,JFK
32057,Train29_3245,32,76,DFW
32058,Train29_3245,33,76,DFW
32059,Train29_3245,34,76,DFW
32060,Train29_3245,35,76,DFW
32061,Train29_3245,36,68,SNA
32062,Train29_3245,37,53,BNA
32063,Train29_3245,38,50,RDU
32064,Train29_3245,39,55,MDW
32065,Train29_3245,40,55,YYZ
32066,Train29_3245,41,51,SAT
32067,Train29_3245,42,55,SNA
32068,Train29_3245,43,58,CLE
32069,Train29_3245,44,57,SMF
32070,Train29_3245,45,57,ONT
32071,Train29_3245,46,60,BWI
32072,Train29_3245,47,56,ONT
32073,Train29_3245,48,61,SNA
32074,Train29_3245,49,55,ORD
32075,Train29_3245,50,55,ORD
32076,Train29_3245,51,55,EWR
32077,Train29_3245,52,68,OAK
32078,Train29_3245,53,60,CLE
32079,Train29_3245,54,60,CLE
32080,Train29_3245,55,60,EWR
32081,Train29_3245,56,57,SJC
32082,Train29_3245,57,57,ONT
32083,Train29_3245,58,57,PHX
32084,Train29_3245,59,69,SMF
32085,Train29_3245,60,65,OAK
32086,Train29_3245,61,80,YYZ
32087,Train29_3245,62,68,EWR
32088,Train29_3245,63,69,DFW
32089,Train29_4969,1,69,DFW
32090,Train29_4969,2,69,DFW
32091,Train29_4969,3,69,DFW
32092,Train29_4969,4,69,DFW
32093,Train29_4969,5,65,YYZ
32094,Train29_4969,6,50,PHX
32095,Train29_4969,7,68,YYZ
32096,Train29_4969,8,50,PHX
32097,Train29_4969,9,66,SJC
32098,Train29_4969,10,66,SJC
32099,Train29_4969,11,66,SJC
32100,Train29_4969,12,69,SJC
32101,Train29_4969,13,69,SJC
32102,Train29_4969,14,69,SJC
32103,Train29_4969,15,69,SJC
32104,Train29_4969,16,69,SJC
32105,Train29_4969,17,69,SJC
32106,Train29_4969,18,60,JFK
32107,Train29_4969,19,60,SNA
32108,Train29_4969,20,60,SNA
32109,Train29_4969,21,57,EWR
32110,Train29_4969,22,59,JFK
32111,Train29_4969,23,44,LGA
32112,Train29_4969,24,55,OAK
32113,Train29_4969,25,58,PHX
32114,Train29_4969,26,68,OAK
32115,Train29_4969,27,68,LGA
32116,Train29_4969,28,76,DFW
32117,Train29_4969,29,76,DFW
32118,Train29_4969,30,56,PHX
32119,Train29_4969,31,56,PHX
32120,Train29_4969,32,39,MDW
32121,Train29_4969,33,58,EWR
32122,Train29_4969,34,58,EWR
32123,Train29_4969,35,59,EWR
32124,Train29_4969,36,59,EWR
32125,Train29_4969,37,58,DTW
32126,Train29_4969,38,60,MDW
32127,Train29_4969,39,67,SJC
32128,Train29_4969,40,67,SJC
32129,Train29_4969,41,55,SJC
32130,Train29_4969,42,59,PHX
32131,Train29_4969,43,55,SNA
32132,Train29_4969,44,57,ONT
32133,Train29_4969,45,57,DTW
32134,Train29_4969,46,57,DTW
32135,Train29_4969,47,56,ONT
32136,Train29_4969,48,57,SNA
32137,Train29_4969,49,57,SNA
32138,Train29_4969,50,57,SNA
32139,Train29_4969,51,57,SNA
32140,Train29_4969,52,57,SNA
32141,Train29_4969,53,57,SNA
32142,Train29_4969,54,55,ONT
32143,Train29_4969,55,52,ONT
32144,Train29_4969,56,52,ONT
32145,Train29_4969,57,52,CLE
32146,Train29_4969,58,58,ONT
32147,Train29_4969,59,61,SNA
32148,Train29_4969,60,56,PHX
32149,Train29_4969,61,57,DTW
32150,Train29_4969,62,53,PDX
32151,Train29_4969,63,53,PDX
32152,Train29_4969,64,53,PDX
32153,Train29_4969,65,53,PDX
32154,Train29_4969,66,53,PDX
32155,Train29_4969,67,60,CLE
32156,Train29_4969,68,60,CLE
32157,Train29_4969,69,55,EWR
32158,Train29_4969,70,53,PDX
32159,Train29_4969,71,53,PDX
32160,Train29_4969,72,53,PDX
32161,Train29_4969,73,53,PDX
32162,Train29_4969,74,53,PDX
32163,Train29_4969,75,53,PDX
32164,Train29_4969,76,53,PDX
32165,Train29_4969,77,53,PDX
32166,Train29_4969,78,53,PDX
32167,Train29_4969,79,53,PDX
32168,Train29_4969,80,53,PDX
32169,Train29_4969,81,53,PDX
32170,Train29_4969,82,53,PDX
32171,Train29_4969,83,53,PDX
32172,Train29_4969,84,53,PDX
32173,Train29_4969,85,53,PDX
32174,Train29_4969,86,53,PDX
32175,Train29_4969,87,53,PDX
32176,Train29_4969,88,53,PDX
32177,Train29_4969,89,53,PDX
32178,Train29_4969,90,53,PDX
32179,Train29_4969,91,53,PDX
32180,Train29_4969,92,53,PDX
32181,Train29_4969,93,53,PDX
32182,Train29_4969,94,53,PDX
32183,Train29_4969,95,53,PDX
32184,Train29_4969,96,53,PDX
32185,Train29_4969,97,53,PDX
32186,Train29_4969,98,53,PDX
32187,Train29_4969,99,53,PDX
32188,Train29_4969,100,53,PDX
32189,Train29_4969,101,53,PDX
32190,Train29_4969,102,53,PDX
32191,Train29_4969,103,53,PDX
32192,Train29_4969,104,53,PDX
32193,Train29_4969,105,53,PDX
32194,Train29_4969,106,53,PDX
32195,Train29_4969,107,53,PDX
32196,Train29_4969,108,53,PDX
32197,Train29_4969,109,53,PDX
32198,Train29_4969,110,53,PDX
